,datetime,um100,um025,pm10,pm25,pm1,um010
1726,2022-03-13 20:00:00-01:00,0.0,0.0063636363636363,2.827272727272728,2.4363636363636365,1.6636363636363638,0.1490909090909091
1727,2022-03-13 21:00:00-01:00,0.0,0.01125,3.3,2.8375,1.925,0.175
1728,2022-03-13 22:00:00-01:00,0.0,0.0076923076923076,3.423076923076923,3.0615384615384613,2.169230769230769,0.183076923076923
1729,2022-03-13 23:00:00-01:00,0.0,0.011578947368421,4.3,3.7684210526315782,2.610526315789474,0.2168421052631579
1730,2022-03-14 00:00:00-01:00,0.0,0.0066666666666666,2.98,2.553333333333333,1.7466666666666666,0.16
1731,2022-03-14 01:00:00-01:00,0.0,0.0270588235294117,8.48235294117647,7.523529411764706,4.5,0.4405882352941176
1732,2022-03-14 02:00:00-01:00,0.0,0.0486666666666666,13.133333333333333,11.466666666666669,7.206666666666666,0.6713333333333333
1733,2022-03-14 03:00:00-01:00,0.000625,0.05,13.7375,12.025,7.6375,0.68125
1734,2022-03-14 04:00:00-01:00,0.0,0.04375,12.4125,10.8875,7.1375,0.59875
1735,2022-03-14 05:00:00-01:00,0.0,0.04375,14.125,12.4625,8.125,0.6849999999999999
1736,2022-03-14 06:00:00-01:00,0.0,0.0577777777777777,14.4,12.61111111111111,8.033333333333333,0.7144444444444444
1737,2022-03-14 07:00:00-01:00,0.00125,0.054375,12.88125,10.88125,6.78125,0.641875
1738,2022-03-14 08:00:00-01:00,0.0,0.0318181818181818,8.745454545454546,7.418181818181818,4.618181818181818,0.4145454545454545
1739,2022-03-14 09:00:00-01:00,0.0,0.0166666666666666,6.093333333333334,5.293333333333334,3.66,0.2846666666666666
1740,2022-03-14 10:00:00-01:00,0.0,0.0209090909090909,5.972727272727273,5.027272727272727,3.463636363636364,0.2854545454545454
1741,2022-03-14 11:00:00-01:00,0.0,0.0161538461538461,5.838461538461539,5.176923076923076,3.615384615384616,0.2907692307692308
1742,2022-03-14 12:00:00-01:00,0.0,0.013,4.58,4.11,2.87,0.235
1743,2022-03-14 13:00:00-01:00,0.0,0.009,3.7,3.4,2.4400000000000004,0.183
