#object_id;description;result_timestamp;noise_event_laeq_model_id;noise_event_laeq_model_id_unit;noise_event_laeq_primary_detected_certainty;noise_event_laeq_primary_detected_certainty_unit;noise_event_laeq_primary_detected_class;noise_event_laeq_primary_detected_class_unit
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 13:05:13.486;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 13:17:32.488;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 13:28:29.491;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 14:31:17.507;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 14:34:57.508;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 15:42:30.524;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 15:52:23.526;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 17:04:02.543;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 17:26:33.549;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 17:54:59.556;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 18:15:33.560;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 19:54:06.583;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 20:07:30.587;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 20:19:30.590;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 20:35:35.594;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 22:10:23.616;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;05/01/2022 22:28:50.620;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 05:45:11.719;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 07:22:49.742;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 07:33:09.745;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 08:37:22.759;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 09:05:51.766;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 10:36:33.786;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 10:55:00.790;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 11:22:32.797;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 12:23:10.809;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 12:43:47.813;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 14:23:21.835;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 15:01:40.839;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 15:11:51.843;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 16:48:45.866;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 17:02:08.869;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 17:34:05.875;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 18:16:44.884;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 19:04:13.892;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;06/01/2022 19:36:05.899;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 06:13:23.240;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 07:04:30.330;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 09:09:27.570;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 09:40:46.630;;;;%;;
255442;MP 05: Calvariekapel KU Leuven;07/01/2022 10:45:23.770;;;;%;;
