#object_id;description;result_timestamp;noise_event_laeq_model_id;noise_event_laeq_model_id_unit;noise_event_laeq_primary_detected_certainty;noise_event_laeq_primary_detected_certainty_unit;noise_event_laeq_primary_detected_class;noise_event_laeq_primary_detected_class_unit
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 07:04:15.520;;;;%;;
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 09:21:11.233;;;;%;;
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 10:58:13.285;;;;%;;
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 14:42:22.369;;;;%;;
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 16:11:33.659;3;;65;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 17:00:53.373;3;;100;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 18:18:22.404;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 19:21:26.430;3;;98;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 20:14:35.441;3;;56;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;07/01/2022 20:35:15.444;3;;44;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;08/01/2022 06:51:26.635;3;;95;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;08/01/2022 06:52:06.636;3;;40;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;08/01/2022 11:16:40.673;3;;59;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;08/01/2022 11:47:58.687;3;;98;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;08/01/2022 19:25:26.803;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;08/01/2022 23:19:50.864;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;09/01/2022 15:46:00.240;3;;94;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;09/01/2022 15:48:02.239;3;;98;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;09/01/2022 15:48:15.239;3;;97;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;09/01/2022 16:29:32.246;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;09/01/2022 18:19:25.304;3;;97;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;09/01/2022 19:23:10.307;3;;25;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;09/01/2022 22:01:54.355;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;10/01/2022 07:25:54.526;3;;33;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;10/01/2022 07:31:06.524;3;;58;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;10/01/2022 10:18:16.593;3;;88;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;10/01/2022 10:58:43.578;3;;42;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;10/01/2022 11:52:26.582;3;;65;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;10/01/2022 12:13:34.589;3;;47;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;10/01/2022 13:24:08.620;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;10/01/2022 14:07:18.662;3;;99;%;Transport road - Passenger car;
